auction_id,after_repair_value,auction_date,baths,bedrooms,cash_only,estimated_value,financing_available,home_square_footage,href,interior_access,lot_size,online_event,propertyViews,property_address,property_city,property_county,property_id,property_occupancy_status,property_state_code,property_type,property_zip,saved_count,trustee_sale,venue_code,venue_id,venue_type,year_built,est_debt,est_opening_bid,opening_bid
2728674,1109000,2019-09-19,1,1,1.0,1109000.0,0.0,1032,/details/1636-west-sexton-road-sebastopol-ca-95472-2728674-e_13443,0.0,9.96,0.0,1361.0,1636 WEST SEXTON ROAD,Sebastopol,Sonoma,2728674,Occupied,CA,SFR,95472,44.0,1.0,ZY26000,390402.0,Live,1945,735925.0,630000.0,630000.0
2829026,358000,2019-09-11,1,2,1.0,358000.0,0.0,1096,/details/718-springs-rd-vallejo-ca-94590-2829026-e_13391,0.0,0.09,0.0,213.0,718 SPRINGS RD,Vallejo,Solano,2829026,Occupied,CA,SFR,94590,4.0,1.0,ZR22509,386292.0,Live,1934,320508.0,200000.0,200000.0
2745060,463000,2019-10-04,3,4,1.0,463000.0,0.0,1995,/details/2433-rockingham-cir-lodi-ca-95242-2745060-e_13547a,0.0,0.16,0.0,30.0,2433 ROCKINGHAM CIR,Lodi,San Joaquin,2745060,Occupied,CA,SFR,95242,16.0,1.0,AC2001,400763.0,Live,1979,,,
2829029,663000,2019-09-11,2.5,4,1.0,663000.0,0.0,2306,/details/153-camino-del-sol-vallejo-ca-94591-2829029-e_13391,0.0,0.08,0.0,542.0,153 CAMINO DEL SOL,Vallejo,Solano,2829029,Occupied,CA,SFR,94591,11.0,1.0,ZR22510,386292.0,Live,1992,453868.0,453868.37,453868.37
2596579,686000,2019-09-25,3,3,1.0,686000.0,0.0,2857,/details/2000-cliffwood-drive-fairfield-ca-94534-2596579-e_13495,0.0,0.25,0.0,487.0,2000 CLIFFWOOD DRIVE,Fairfield,Solano,2596579,Occupied,CA,SFR,94534,102.0,1.0,ZX20509,383724.0,Live,1992,345310.0,275000.0,275000.0
2651880,388000,2019-10-02,3,4,1.0,388000.0,0.0,2121,/details/840-starke-drive-ceres-ca-95307-2651880-e_13547,0.0,0.09,0.0,206.0,840 STARKE DRIVE,Ceres,Stanislaus,2651880,Occupied,CA,SFR,95307,63.0,1.0,AC2005,392509.0,Live,2007,227213.0,180000.0,180000.0
2791151,1529000,2019-09-13,1.5,3,1.0,1529000.0,0.0,1600,/details/1574-willowmont-ave-san-jose-ca-95118-2791151-e_13391a,0.0,0.14,0.0,650.0,1574 WILLOWMONT AVE,San Jose,Santa Clara,2791151,Occupied,CA,SFR,95118,55.0,1.0,ZJ4000,397033.0,Live,1958,,,
2798320,504000,2019-10-09,2.5,3,1.0,504000.0,0.0,2302,/details/307-branchwood-drive-rio-vista-ca-94571-2798320-e_13599,0.0,0.15,0.0,148.0,307 BRANCHWOOD DRIVE,Rio Vista,Solano,2798320,Occupied,CA,SFR,94571,10.0,1.0,AA1004,384416.0,Live,2005,,315000.0,315000.0
1927922,Not Available,2019-10-02,,,1.0,,0.0,,/details/1565-e-middle-ave-san-martin-ca-95046-1927922-e_13547,0.0,9.74,0.0,279.0,1565 E MIDDLE AVE,San Martin,Santa Clara,1927922,Occupied,CA,Mixed Use,95046,42.0,1.0,AH4508,398089.0,Live,,934571.0,790000.0,790000.0
2807545,478000,2019-10-15,2,3,1.0,478000.0,0.0,1434,/details/1714-ventura-way-suisun-city-ca-94585-2807545-e_13651a,0.0,0.16,0.0,227.0,1714 VENTURA WAY,Suisun City,Solano,2807545,Occupied,CA,SFR,94585,18.0,1.0,AA1000,393289.0,Live,1988,412081.0,,
2807552,Not Available,2019-09-13,2,2,1.0,,0.0,1084,/details/3035-colby-st-berkeley-ca-94705-2807552-e_13391a,0.0,0.03,0.0,1151.0,3035 COLBY ST,Berkeley,Alameda,2807552,Occupied,CA,Duplex,94705,72.0,1.0,ZS23000,401363.0,Live,1918,,,
2756357,441000,2019-10-02,2,4,1.0,441000.0,0.0,2260,/details/526-osprey-drive-patterson-ca-95363-2756357-e_13547,0.0,0.14,0.0,266.0,526 OSPREY DRIVE,Patterson,Stanislaus,2756357,Occupied,CA,SFR,95363,14.0,1.0,AC2002,392509.0,Live,2000,431823.0,245000.0,245000.0
2798343,267000,2019-10-02,1,2,1.0,267000.0,0.0,1116,/details/410-empire-avenue-modesto-ca-95354-2798343-e_13547,0.0,0.18,0.0,131.0,410 EMPIRE AVENUE,Modesto,Stanislaus,2798343,Occupied,CA,SFR,95354,22.0,1.0,AC2010,392509.0,Live,1945,118315.0,95000.0,95000.0
2787080,1438000,2019-12-11,2,4,1.0,1438000.0,0.0,1769,/details/4006-teale-avenue-san-jose-ca-95117-2787080-e_14067,0.0,0.15,0.0,457.0,4006 TEALE AVENUE,San Jose,Santa Clara,2787080,Occupied,CA,SFR,95117,106.0,1.0,ZJ1501,402497.0,Live,1963,401032.0,320000.0,320000.0
2787083,731000,2019-11-20,3,3,1.0,731000.0,0.0,2310,/details/1022-york-street-vallejo-ca-94590-2787083-e_13911,0.0,0.15,0.0,741.0,1022 YORK STREET,Vallejo,Solano,2787083,Occupied,CA,SFR,94590,47.0,1.0,AB1501,398275.0,Live,1895,290485.0,230000.0,230000.0
2807564,534000,2019-09-25,2.5,3,1.0,534000.0,0.0,1805,/details/319-turnstone-circ-pittsburg-ca-94565-2807564-e_13495a,0.0,0.06,0.0,74.0,319 TURNSTONE CIRC,Pittsburg,Contra Costa,2807564,Occupied,CA,SFR,94565,17.0,1.0,AA1001,388847.0,Live,2005,523041.0,,
2796301,298000,2019-11-19,1,3,1.0,298000.0,0.0,1064,/details/9921-redstone-drive-sacramento-ca-95827-2796301-e_13911,0.0,0.16,0.0,164.0,9921 REDSTONE DRIVE,Sacramento,Sacramento,2796301,Occupied,CA,SFR,95827,27.0,1.0,AE3003,398278.0,Live,1961,205598.0,165000.0,165000.0
2758413,659000,2019-10-31,3,4,1.0,659000.0,0.0,2776,/details/981-ben-ingram-wy-tracy-ca-95377-2758413-e_13755,0.0,0.13,0.0,429.0,981 BEN INGRAM WY,Tracy,San Joaquin,2758413,Occupied,CA,SFR,95377,64.0,1.0,BF3501,392008.0,Live,2004,397889.0,320000.0,320000.0
2805519,382000,2019-09-25,1,3,1.0,382000.0,0.0,936,/details/620-w-f-st-dixon-ca-95620-2805519-e_13495,0.0,0.13,0.0,590.0,620 W F ST,Dixon,Solano,2805519,Occupied,CA,SFR,95620,14.0,1.0,ZX20504,383724.0,Live,1955,247784.0,200000.0,200000.0
2805520,428000,2019-10-08,2,3,1.0,428000.0,0.0,1516,/details/8209-alba-ct-citrus-heights-ca-95610-2805520-e_13599,0.0,0.19,0.0,513.0,8209 ALBA CT,Citrus Heights,Sacramento,2805520,Occupied,CA,SFR,95610,41.0,1.0,ZW2009,386312.0,Live,1978,229793.0,185000.0,185000.0
2833179,317000,2019-09-16,2,3,1.0,317000.0,0.0,1421,/details/4405-amador-pl-stockton-ca-95207-2833179-e_13443a,0.0,0.22,0.0,10.0,4405 AMADOR PL,Stockton,San Joaquin,2833179,Occupied,CA,SFR,95207,3.0,1.0,ZV2502,395602.0,Live,1955,,,
2430750,789000,2019-10-30,3,4,1.0,789000.0,0.0,2056,/details/821-5th-street-gilroy-ca-95020-2430750-e_13755,0.0,0.17,0.0,161.0,821 5TH STREET,Gilroy,Santa Clara,2430750,Occupied,CA,SFR,95020,177.0,1.0,BH4502,392518.0,Live,1951,417359.0,335000.0,335000.0
2821924,575000,2019-10-09,2,2,1.0,575000.0,0.0,1090,/details/446-greenbrier-court-benicia-ca-94510-2821924-e_13599,0.0,0.13,0.0,403.0,446 GREENBRIER COURT,Benicia,Solano,2821924,,CA,SFR,94510,12.0,1.0,AA1006,384416.0,Live,1982,331419.0,265000.0,265000.0
2819885,1697000,2019-09-24,3,5,1.0,1697000.0,0.0,2672,/details/28-edgemont-cir-walnut-creek-ca-94596-2819885-e_13495,0.0,0.65,0.0,2427.0,28 EDGEMONT CIR,Walnut Creek,Contra Costa,2819885,Occupied,CA,SFR,94596,39.0,1.0,AE3005,392505.0,Live,1977,657072.0,560000.0,560000.0
2814769,543000,2019-10-09,3,4,1.0,543000.0,0.0,1950,/details/1105-willow-lane-fairfield-ca-94533-2814769-e_13599,0.0,0.16,0.0,452.0,1105 WILLOW LANE,Fairfield,Solano,2814769,Occupied,CA,SFR,94533,15.0,1.0,AA1005,384416.0,Live,1988,,335000.0,335000.0
2734901,1031000,2019-10-02,2,3,1.0,1031000.0,0.0,1160,/details/30-rockridge-avenue-daly-city-ca-94015-2734901-e_13547,0.0,0.08,0.0,389.0,30 ROCKRIDGE AVENUE,Daly City,San Mateo,2734901,Occupied,CA,SFR,94015,222.0,1.0,AG4006,398088.0,Live,1959,205037.0,165000.0,165000.0
2831168,713000,2019-12-02,3.5,4,1.0,713000.0,0.0,2203,/details/711-summer-lane-richmond-ca-94806-2831168-e_14015,0.0,0.01,0.0,97.0,711 SUMMER LANE,Richmond,Contra Costa,2831168,Occupied,CA,Condo,94806,16.0,1.0,ZH17500,402349.0,Live,2005,288905.0,288905.36,288905.36
2700099,511000,2019-10-23,2,2,1.0,511000.0,0.0,1513,/details/1138-waltz-court-vallejo-ca-94591-2700099-e_13703,0.0,0.01,0.0,182.0,1138 WALTZ COURT,Vallejo,Solano,2700099,Occupied,CA,Condo,94591,56.0,1.0,ZW14502,398204.0,Live,2007,329356.0,265000.0,265000.0
2820932,575000,2019-11-06,1,3,1.0,575000.0,0.0,1170,/details/1516-louisiana-street-a-vallejo-ca-94590-2820932-e_13807,0.0,0.14,0.0,118.0,1516 LOUISIANA STREET A,Vallejo,Solano,2820932,Occupied,CA,Multi-Family,94590,26.0,1.0,CZ5001,398590.0,Live,1932,81717.0,65000.0,65000.0
2690883,Not Available,2019-10-16,3,5,1.0,,0.0,3230,/details/3008-okeefe-court-aka-3008-o-keefe-ct-modesto-ca-95355-2690883-e_13651,0.0,,0.0,91.0,3008 O'KEEFE COURT AKA 3008 O KEEFE CT,MODESTO,Stanislaus,2690883,Occupied,CA,SFR,95355,59.0,1.0,AA1005,377245.0,Live,2002,276341.0,220000.0,220000.0
2731844,554000,2019-09-10,,3,1.0,554000.0,0.0,2137,/details/8610-pershing-avenue-fair-oaks-ca-95628-2731844-e_900x,0.0,0.4,0.0,359.0,8610 PERSHING AVENUE,Fair Oaks,Sacramento,2731844,Occupied,CA,SFR,95628,13.0,1.0,RP21574,376762.0,Live,1978,,,
1331017,2643000,2019-11-19,4.5,4,1.0,2643000.0,0.0,5227,/details/9-creekledge-court-danville-ca-94506-1331017-e_13911,0.0,0.51,0.0,1228.0,9 CREEKLEDGE COURT,Danville,Contra Costa,1331017,Occupied,CA,SFR,94506,46.0,1.0,AA1000,395299.0,Live,1991,2302210.0,2050000.0,2050000.0
2746185,233000,2019-10-09,1.5,2,1.0,233000.0,0.0,966,/details/1910-aletha-ln-4-vacaville-ca-95687-2746185-e_13599,0.0,0.01,0.0,142.0,1910 ALETHA LN #4,Vacaville,Solano,2746185,Occupied,CA,Condo,95687,41.0,1.0,AA1003,384416.0,Live,1981,,120000.0,120000.0
2708299,946000,2019-10-24,2,3,1.0,946000.0,0.0,1314,/details/5435-jonathan-dr-newark-ca-94560-2708299-e_13703,0.0,0.14,0.0,119.0,5435 JONATHAN DR,Newark,Alameda,2708299,Occupied,CA,SFR,94560,96.0,1.0,TD13506,395297.0,Live,1959,588299.0,500000.0,500000.0
2822988,1281000,2019-10-30,1,3,1.0,1281000.0,0.0,1160,/details/487-alhambra-road-south-san-francisco-ca-94080-2822988-e_13755,0.0,0.13,0.0,681.0,487 ALHAMBRA ROAD,South San Francisco,San Mateo,2822988,Occupied,CA,SFR,94080,46.0,1.0,TP7000,400826.0,Live,1954,721374.0,570000.0,570000.0
2831185,682000,2019-10-31,3,4,1.0,682000.0,0.0,1472,/details/1776-emma-way-petaluma-ca-94954-2831185-e_13755,0.0,0.07,0.0,479.0,1776 EMMA WAY,Petaluma,Sonoma,2831185,Occupied,CA,SFR,94954,18.0,1.0,ZY8002,401297.0,Live,2008,315729.0,255000.0,255000.0
2831186,253000,2019-09-24,1,2,1.0,253000.0,0.0,858,/details/7556-delta-pointe-way-sacramento-ca-95823-2831186-e_13495,0.0,0.14,0.0,310.0,7556 DELTA POINTE WAY,Sacramento,Sacramento,2831186,Occupied,CA,SFR,95823,17.0,1.0,EY13016,382145.0,Live,1988,96858.0,75000.0,75000.0
2831187,1194000,2019-10-23,1,2,1.0,1194000.0,0.0,1075,/details/1782-revere-avenue-san-francisco-ca-94124-2831187-e_13391,0.0,0.06,0.0,0.0,1782 REVERE AVENUE,San Francisco,San Francisco,2831187,Occupied,CA,SFR,94124,46.0,1.0,YT10500,411035.0,Live,1907,266105.0,215000.0,215000.0
2831188,872000,2019-10-23,4,5,1.0,872000.0,0.0,3477,/details/1424-couples-circle-fairfield-ca-94533-2831188-e_13703,0.0,0.21,0.0,12.0,1424 COUPLES CIRCLE,Fairfield,Solano,2831188,Occupied,CA,SFR,94533,15.0,1.0,ZW14509,398204.0,Live,2013,358037.0,285000.0,285000.0
2833233,Not Available,2019-09-30,,,1.0,,0.0,,/details/123-nolan-ct-forestville-ca-95436-2833233-e_13547a,0.0,,0.0,54.0,123 NOLAN CT,Forestville,Sonoma,2833233,Occupied,CA,,95436,14.0,1.0,ZW25000,405147.0,Live,,,,
2799445,529000,2019-09-19,2,3,1.0,529000.0,0.0,1502,/details/4776-brookside-cir-fairfield-ca-94534-2799445-e_13443a,0.0,0.17,0.0,264.0,4776 BROOKSIDE CIR,Fairfield,Solano,2799445,Occupied,CA,SFR,94534,17.0,1.0,ZW3000,398011.0,Live,1992,,,
2799446,800000,2019-09-25,1.5,3,1.0,800000.0,0.0,1849,/details/22558-6th-st-hayward-ca-94541-2799446-e_13495a,0.0,0.12,0.0,261.0,22558 6TH ST,Hayward,Alameda,2799446,Occupied,CA,SFR,94541,18.0,1.0,ZY26000,400220.0,Live,1939,,,
2758491,1013000,2019-09-26,2,2,1.0,1013000.0,0.0,1764,/details/4484-tulip-avenue-oakland-ca-94619-2758491-e_13495,0.0,0.11,0.0,264.0,4484 TULIP AVENUE,Oakland,Alameda,2758491,Occupied,CA,SFR,94619,60.0,1.0,AB1511,384407.0,Live,1947,,600000.0,600000.0
2787177,861000,2019-09-10,1,2,1.0,861000.0,0.0,957,/details/129-pioneer-ave-walnut-creek-ca-94597-2787177-e_13391,0.0,0.33,0.0,1075.0,129 PIONEER AVE,Walnut Creek,Contra Costa,2787177,Occupied,CA,SFR,94597,58.0,1.0,ZO21016,385367.0,Live,1951,239997.0,239997.76,239997.76
2806635,1170000,2019-10-16,2,2,1.0,1170000.0,0.0,1793,/details/5315-silver-garden-way-san-jose-ca-95138-2806635-e_13651,0.0,0.01,0.0,878.0,5315 SILVER GARDEN WAY,San Jose,Santa Clara,2806635,,CA,Condo,95138,72.0,1.0,BG17004,393153.0,Live,1995,166967.0,135000.0,135000.0
2124652,319000,2019-10-02,2,3,1.0,319000.0,0.0,1448,/details/1808-debonaire-dr-modesto-ca-95350-2124652-e_13547,0.0,0.14,0.0,703.0,1808 DEBONAIRE DR,Modesto,Stanislaus,2124652,Occupied,CA,SFR,95350,57.0,1.0,AC2007,392509.0,Live,1962,119604.0,95000.0,95000.0
2811756,594000,2019-10-08,3,4,1.0,594000.0,0.0,2195,/details/1642-sycamore-dr-oakley-ca-94561-2811756-e_13599,0.0,0.12,0.0,279.0,1642 SYCAMORE DR,Oakley,Contra Costa,2811756,Occupied,CA,SFR,94561,13.0,1.0,ZY26004,386699.0,Live,2006,499803.0,400000.0,400000.0
2782062,398000,2019-10-03,3,3,1.0,398000.0,0.0,1269,/details/1528-w-lockeford-street-lodi-ca-95242-2782062-e_13547,0.0,0.14,0.0,71.0,1528 W LOCKEFORD STREET,Lodi,San Joaquin,2782062,Occupied,CA,SFR,95242,21.0,1.0,ZV24517,385706.0,Live,1954,,220000.0,220000.0
2837364,464000,2019-09-19,,,1.0,464000.0,0.0,,/details/10573-e-ada-ave-stockton-california-95215-1745-aka-10573-e-ada-ave-unincorporated---county-of-san-joaquin-ca-95215-1703-stockton-ca-95215-2837364-e_13443,0.0,,0.0,78.0,"10573 E ADA AVE STOCKTON, CALIFORNIA 95215-1745 AKA 10573 E ADA AVE UNINCORPORATED - COUNTY OF SAN JOAQUIN, CA 95215-1703",STOCKTON,San Joaquin,2837364,Occupied,CA,,95215,6.0,1.0,ZW25018,389263.0,Live,,289134.0,,
1418101,1387000,2019-09-18,2,4,1.0,1387000.0,0.0,1580,/details/1028-wilsham-drive-san-jose-ca-95132-1418101-e_13443,0.0,0.14,0.0,398.0,1028 WILSHAM DRIVE,San Jose,Santa Clara,1418101,Occupied,CA,SFR,95132,56.0,1.0,ZX25513,389264.0,Live,1970,278048.0,,
2782071,547000,2019-10-09,3,3,1.0,547000.0,0.0,2169,/details/1380-cornell-dr-dixon-ca-95620-2782071-e_13599,0.0,0.08,0.0,378.0,1380 CORNELL DR,Dixon,Solano,2782071,Occupied,CA,SFR,95620,19.0,1.0,AA1001,384416.0,Live,2015,437373.0,315000.0,315000.0
2823038,1370000,2019-10-30,1,2,1.0,1370000.0,0.0,1300,/details/1573-hill-ave-san-jose-ca-95125-2823038-e_13755,0.0,0.14,0.0,555.0,1573 HILL AVE,San Jose,Santa Clara,2823038,,CA,SFR,95125,54.0,1.0,BH4503,392518.0,Live,1930,307715.0,245000.0,245000.0
2233215,353000,2019-09-18,2.5,3,1.0,353000.0,0.0,1609,/details/1121-el-vecino-avenue-modesto-ca-95350-2233215-e_13443,0.0,0.14,0.0,180.0,1121 EL VECINO AVENUE,Modesto,Stanislaus,2233215,Occupied,CA,SFR,95350,7.0,1.0,AH3006,395699.0,Live,1988,,195000.0,195000.0
2822014,428000,2019-10-24,1,2,1.0,428000.0,0.0,595,/details/1230-50th-avenue-oakland-ca-94601-2822014-e_13703,0.0,0.06,0.0,154.0,1230 50TH AVENUE,Oakland,Alameda,2822014,Occupied,CA,SFR,94601,12.0,1.0,TD13505,395297.0,Live,1910,259061.0,,
2840447,568000,2019-09-24,3,4,1.0,568000.0,0.0,1538,/details/136-brenner-hercules-ca-94547-2840447-e_13495,0.0,0.01,0.0,133.0,136 BRENNER,Hercules,Contra Costa,2840447,Occupied,CA,Condo,94547,8.0,1.0,AE3023,392505.0,Live,1988,141431.0,115000.0,115000.0
2787199,675000,2019-10-08,2,3,1.0,675000.0,0.0,1500,/details/1110-tara-hills-drive-pinole-ca-94564-2787199-e_13599,0.0,0.23,0.0,502.0,1110 TARA HILLS DRIVE,Pinole,Contra Costa,2787199,Occupied,CA,SFR,94564,56.0,1.0,ZY26006,386699.0,Live,1964,,355000.0,355000.0
2805634,706000,2019-10-02,2,3,1.0,706000.0,0.0,1790,/details/1144-prunetree-ct-santa-rosa-ca-95401-2805634-e_13547a,0.0,0.21,0.0,160.0,1144 PRUNETREE CT,Santa Rosa,Sonoma,2805634,Occupied,CA,SFR,95401,26.0,1.0,AD2500,403296.0,Live,1977,,,
2788228,724000,2019-10-23,1,3,1.0,724000.0,0.0,1093,/details/746-diablo-avenue-novato-ca-94947-2788228-e_13703,0.0,0.16,0.0,455.0,746 DIABLO AVENUE,Novato,Marin,2788228,,CA,SFR,94947,23.0,1.0,ZX15000,401296.0,Live,1952,667530.0,490000.0,490000.0
2766723,442000,2019-11-26,2,3,1.0,442000.0,0.0,1596,/details/1032-placer-ave-manteca-ca-95336-2766723-e_13963,0.0,0.16,0.0,166.0,1032 PLACER AVE,Manteca,San Joaquin,2766723,Occupied,CA,SFR,95336,21.0,1.0,TZ1500,401311.0,Live,1982,323770.0,260000.0,260000.0
2815875,834000,2019-10-02,2,3,1.0,834000.0,0.0,1924,/details/8417-wayland-lane-gilroy-ca-95020-2815875-e_13547,0.0,0.16,0.0,233.0,8417 WAYLAND LANE,Gilroy,Santa Clara,2815875,Occupied,CA,SFR,95020,22.0,1.0,AH4507,398089.0,Live,1958,272991.0,220000.0,220000.0
2766724,443000,2019-11-14,3,3,1.0,443000.0,0.0,1982,/details/3615-harpers-ferry-dr-stockton-ca-95209-2766724-e_13859,0.0,0.22,0.0,561.0,3615 HARPERS FERRY DR,Stockton,San Joaquin,2766724,Occupied,CA,SFR,95219,33.0,1.0,AA1000,392521.0,Live,1967,349878.0,250000.0,250000.0
2686852,Not Available,2019-12-04,2,,1.0,,0.0,2138,/details/2410-harness-pope-valley-ca-94567-2686852-e_14015,0.0,,0.0,0.0,2410 HARNESS,POPE VALLEY,Napa,2686852,Occupied,CA,SFR,94567,24.0,1.0,ZJ18500,405062.0,Live,1993,432117.0,295000.0,295000.0
1474437,398000,2019-10-02,3,4,1.0,398000.0,0.0,1726,/details/834-cole-avenue-turlock-ca-95382-1474437-e_13547,0.0,0.14,0.0,995.0,834 COLE AVENUE,Turlock,Stanislaus,1474437,Occupied,CA,SFR,95382,72.0,1.0,AC2003,392509.0,Live,1998,188643.0,150000.0,150000.0
2819979,1620000,2019-10-16,3,4,1.0,1620000.0,0.0,3969,/details/2220-rolling-hills-drive-morgan-hill-ca-95037-2819979-e_13651,0.0,1.12,0.0,328.0,2220 ROLLING HILLS DRIVE,Morgan Hill,Santa Clara,2819979,Occupied,CA,SFR,95037,31.0,1.0,BG17006,393153.0,Live,1980,1097440.0,950000.0,950000.0
2831244,384000,2019-09-19,2,2,1.0,384000.0,0.0,1028,/details/713-alicante-dr-lodi-ca-95240-2831244-e_13443,0.0,0.14,0.0,386.0,713 ALICANTE DR,Lodi,San Joaquin,2831244,,CA,SFR,95240,7.0,1.0,ZW25008,389263.0,Live,1953,202092.0,160000.0,160000.0
2831245,299000,2019-09-10,2,3,1.0,299000.0,0.0,1079,/details/1551-belinda-way-sacramento-ca-95822-2831245-e_13391,0.0,0.17,0.0,515.0,1551 BELINDA WAY,Sacramento,Sacramento,2831245,,CA,SFR,95822,17.0,1.0,ZI18024,378717.0,Live,1960,205086.0,140000.0,140000.0
2815888,624000,2019-10-03,3,3,1.0,624000.0,0.0,1597,/details/2002-jack-rabbit-court-santa-rosa-ca-95403-2815888-e_13547,0.0,0.1,0.0,1114.0,2002 JACK RABBIT COURT,Santa Rosa,Sonoma,2815888,Occupied,CA,SFR,95403,32.0,1.0,AF3501,393144.0,Live,1993,250693.0,200000.0,200000.0
2831250,274000,2019-09-24,2,3,1.0,274000.0,0.0,1344,/details/7330-loma-verde-way-sacramento-ca-95822-2831250-e_13495,0.0,0.14,0.0,262.0,7330 LOMA VERDE WAY,Sacramento,Sacramento,2831250,,CA,SFR,95822,17.0,1.0,EY13017,382145.0,Live,1981,89669.0,70000.0,70000.0
2789279,400000,2019-09-16,,,,,,,/details/1520-franklin-avenue-tracy-ca-95376-2789279-o_1257l,,,1.0,70.0,,,,2789279,,,SFR,,,,ZC70356,397359.0,,1957,,,
2815907,469000,2019-10-09,2,4,1.0,469000.0,0.0,1844,/details/105-hugh-st-vallejo-ca-94591-2815907-e_13599,0.0,0.44,0.0,9.0,105 HUGH ST,Vallejo,Solano,2815907,Occupied,CA,SFR,94591,23.0,1.0,AA1015,384416.0,Live,1994,,315000.0,315000.0
2812840,792000,2019-10-10,2,2,1.0,792000.0,0.0,1116,/details/466-crescent-street-unit-326-oakland-ca-94610-2812840-e_13599,0.0,0.01,0.0,265.0,466 CRESCENT STREET UNIT # 326,Oakland,Alameda,2812840,Occupied,CA,Condo,94610,13.0,1.0,ZV1504,385373.0,Live,1971,747184.0,650000.0,650000.0
2824104,710000,2019-09-12,1.5,1,1.0,710000.0,0.0,957,/details/6625-hillmont-dr-oakland-ca-94605-2824104-e_13391,0.0,0.17,0.0,807.0,6625 HILLMONT DR,Oakland,Alameda,2824104,Occupied,CA,SFR,94605,25.0,1.0,ZJ18507,381258.0,Live,1925,252211.0,252211.33,252211.33
2824105,1745000,2019-09-26,2,1,1.0,1745000.0,0.0,1976,/details/950-cragmont-avenue-berkeley-ca-94708-2824105-e_13495,0.0,0.12,0.0,2.0,950 CRAGMONT AVENUE,Berkeley,Alameda,2824105,Occupied,CA,SFR,94708,26.0,1.0,AB1518,384407.0,Live,1936,466454.0,375000.0,375000.0
2824106,396000,2019-11-04,2,3,1.0,396000.0,0.0,1008,/details/8848-pershing-avenue-orangevale-ca-95662-2824106-e_13807,0.0,0.23,0.0,125.0,8848 PERSHING AVENUE,Orangevale,Sacramento,2824106,Occupied,CA,SFR,95662,21.0,1.0,CY4504,398238.0,Live,1958,253739.0,205000.0,205000.0
2672554,Not Available,2019-09-19,2,3,1.0,,0.0,1435,/details/120-paul-wittke-drive-healdsburg-ca-95448-2672554-e_13443,0.0,0.13,0.0,1207.0,120 PAUL WITTKE DRIVE,Healdsburg,Sonoma,2672554,Occupied,CA,SFR,95448,24.0,1.0,ZY26004,390402.0,Live,1997,304704.0,245000.0,245000.0
2815916,494000,2019-09-16,,,,,,,/details/871-swan-dr-manteca-ca-95337-2815916-o_1257l,,,1.0,1389.0,,,,2815916,,,SFR,,,,YY26329,397355.0,,1994,,,
2797488,Not Available,2019-10-09,2,3,1.0,,0.0,1514,/details/419-bell-avenue-fairfield-ca-94533-2797488-e_13599,0.0,0.14,0.0,1129.0,419 BELL AVENUE,Fairfield,Solano,2797488,Occupied,CA,SFR,94533,27.0,1.0,AA1000,384416.0,Live,1950,106195.0,85000.0,85000.0
2797489,605000,2019-09-11,2.5,4,1.0,605000.0,0.0,2230,/details/151-shady-lane-vallejo-ca-94591-2797489-e_13391,0.0,0.13,0.0,766.0,151 SHADY LANE,Vallejo,Solano,2797489,Occupied,CA,SFR,94591,31.0,1.0,ZR22501,386292.0,Live,1981,351153.0,280000.0,280000.0
2735027,1521000,2019-10-02,2,3,1.0,1521000.0,0.0,1180,/details/2121-jefferson-ave-redwood-city-ca-94061-2735027-e_13547,0.0,0.15,0.0,2086.0,2121 JEFFERSON AVE,Redwood City,San Mateo,2735027,Occupied,CA,SFR,94062,508.0,1.0,AG4002,398088.0,Live,1931,58294.0,45000.0,45000.0
2778042,719000,2019-10-10,2.5,3,1.0,719000.0,0.0,1880,/details/9915-bernhardt-drive-oakland-ca-94603-2778042-e_13599,0.0,0.07,0.0,76.0,9915 BERNHARDT DRIVE,Oakland,Alameda,2778042,Occupied,CA,SFR,94603,39.0,1.0,ZV1511,385373.0,Live,2005,639333.0,395000.0,395000.0
2792410,Not Available,2019-10-17,,,1.0,,0.0,,/details/6669-embarcadero-dr-18-stockton-ca-95219-2792410-e_13651,0.0,,0.0,125.0,6669 EMBARCADERO DR 18,STOCKTON,San Joaquin,2792410,Occupied,CA,,95219,4.0,1.0,BD15503,387484.0,Live,,254910.0,,
2802653,760000,2019-09-16,,,,,,,/details/5003-nortonville-court-antioch-ca-94531-2802653-o_1257l,,,1.0,107.0,,,,2802653,,,SFR,,,,ZC70355,397359.0,,1999,,,
2769889,1619000,2019-10-02,2,4,1.0,1619000.0,0.0,1715,/details/2552-amethyst-dr-santa-clara-ca-95051-2769889-e_13547,0.0,0.13,0.0,5773.0,2552 AMETHYST DR,Santa Clara,Santa Clara,2769889,Occupied,CA,SFR,95051,205.0,1.0,AH4504,398089.0,Live,1955,286219.0,40000.0,40000.0
2769891,2179000,2019-09-25,2,3,1.0,2179000.0,0.0,3172,/details/500-fawn-drive-san-anselmo-ca-94960-2769891-e_13495,0.0,1.02,0.0,1096.0,500 FAWN DRIVE,San Anselmo,Marin,2769891,Occupied,CA,SFR,94960,23.0,1.0,ZT23502,394398.0,Live,1952,,1300000.0,1300000.0
